city,city_ascii,state_id,state_name,county_fips,county_name,county_fips_all,county_name_all,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Crosslake,Crosslake,MN,Minnesota,27035,Crow Wing,27035,Crow Wing,46.6755,-94.0955,2251,33,polygon,FALSE,TRUE,America/Chicago,3,56442,1840031784
Campbell,Campbell,MN,Minnesota,27167,Wilkin,27167,Wilkin,46.0975,-96.4057,154,251,polygon,FALSE,TRUE,America/Chicago,3,56522,1840006657
Biscay,Biscay,MN,Minnesota,27085,McLeod,27085,McLeod,44.8262,-94.274,112,607,polygon,FALSE,TRUE,America/Chicago,3,55336,1840006755
Hills,Hills,MN,Minnesota,27133,Rock,27133,Rock,43.5275,-96.3591,666,408,polygon,FALSE,TRUE,America/Chicago,3,56138,1840006819
St. James,St. James,MN,Minnesota,27165,Watonwan,27165,Watonwan,43.9832,-94.6249,4383,729,polygon,FALSE,TRUE,America/Chicago,3,56081,1840008994
Woodstock,Woodstock,MN,Minnesota,27117,Pipestone,27117,Pipestone,44.011,-96.0967,117,83,polygon,FALSE,TRUE,America/Chicago,3,56186,1840010027
Hanley Falls,Hanley Falls,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.6918,-95.6194,281,435,polygon,FALSE,TRUE,America/Chicago,3,56245,1840006764
Wright,Wright,MN,Minnesota,27017,Carlton,27017,Carlton,46.6725,-93.0069,128,33,polygon,FALSE,TRUE,America/Chicago,3,55787 55798,1840009974
Ely,Ely,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.9054,-91.8516,3386,447,polygon,FALSE,TRUE,America/Chicago,3,55731,1840007686
Whalan,Whalan,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.734,-91.9237,66,59,polygon,FALSE,TRUE,America/Chicago,3,55949,1840010039
Viking,Viking,MN,Minnesota,27089,Marshall,27089,Marshall,48.2182,-96.4068,103,77,polygon,FALSE,TRUE,America/Chicago,3,56760,1840009956
Oakdale,Oakdale,MN,Minnesota,27163,Washington,27163,Washington,44.9877,-92.9641,28083,989,polygon,FALSE,TRUE,America/Chicago,3,55128,1840007813
Rothsay,Rothsay,MN,Minnesota,27167,Wilkin,27167|27111,Wilkin|Otter Tail,46.4735,-96.2845,479,226,polygon,FALSE,TRUE,America/Chicago,3,56579,1840008854
Parkers Prairie,Parkers Prairie,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.153,-95.3296,999,323,polygon,FALSE,TRUE,America/Chicago,3,56361,1840008850
Red Lake Falls,Red Lake Falls,MN,Minnesota,27125,Red Lake,27125,Red Lake,47.8837,-96.2727,1404,258,polygon,FALSE,TRUE,America/Chicago,3,56750,1840008829
Dellwood,Dellwood,MN,Minnesota,27163,Washington,27163,Washington,45.0986,-92.9672,1100,158,polygon,FALSE,TRUE,America/Chicago,3,55110,1840006740
Oronoco,Oronoco,MN,Minnesota,27109,Olmsted,27109,Olmsted,44.1598,-92.5401,1496,198,polygon,FALSE,TRUE,America/Chicago,3,55960,1840008986
Plainview,Plainview,MN,Minnesota,27157,Wabasha,27157,Wabasha,44.1649,-92.1697,3280,593,polygon,FALSE,TRUE,America/Chicago,3,55964,1840008973
Mizpah,Mizpah,MN,Minnesota,27071,Koochiching,27071,Koochiching,47.9209,-94.2132,52,6,polygon,FALSE,TRUE,America/Chicago,3,56660 56661,1840007683
Hibbing,Hibbing,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.3981,-92.9487,11389,34,polygon,FALSE,TRUE,America/Chicago,3,55746,1840006594
Landfall,Landfall,MN,Minnesota,27163,Washington,27163,Washington,44.9506,-92.9769,756,4447,polygon,FALSE,TRUE,America/Chicago,2,55128,1840007818
Butterfield,Butterfield,MN,Minnesota,27165,Watonwan,27165,Watonwan,43.9586,-94.7939,586,576,polygon,FALSE,TRUE,America/Chicago,3,56120,1840006814
Aldrich,Aldrich,MN,Minnesota,27159,Wadena,27159|27153,Wadena|Todd,46.3747,-94.9394,46,36,polygon,FALSE,TRUE,America/Chicago,3,56434,1840006639
Maple Lake,Maple Lake,MN,Minnesota,27171,Wright,27171,Wright,45.2334,-94.0059,2126,366,polygon,FALSE,TRUE,America/Chicago,3,55358,1840008897
Jeffers,Jeffers,MN,Minnesota,27033,Cottonwood,27033,Cottonwood,44.0558,-95.1953,349,347,polygon,FALSE,TRUE,America/Chicago,3,56145,1840007918
Baudette,Baudette,MN,Minnesota,27077,Lake of the Woods,27077,Lake of the Woods,48.7119,-94.5924,1004,91,polygon,FALSE,TRUE,America/Chicago,3,56623,1840007673
Duluth,Duluth,MN,Minnesota,27137,St. Louis,27137,St. Louis,46.7757,-92.1392,120101,463,polygon,FALSE,TRUE,America/Chicago,2,55803 55802 55805 55804 55808 55810 55811 55812 55807 55806 55815 55816,1840007685
Nielsville,Nielsville,MN,Minnesota,27119,Polk,27119,Polk,47.5284,-96.8174,87,90,polygon,FALSE,TRUE,America/Chicago,3,56568,1840007707
Pine Bend,Pine Bend,MN,Minnesota,27087,Mahnomen,27087,Mahnomen,47.4222,-95.5979,38,11,polygon,FALSE,FALSE,America/Chicago,3,56651,1840023821
Rice Lake,Rice Lake,MN,Minnesota,27137,St. Louis,27137,St. Louis,46.8977,-92.1137,4145,49,polygon,FALSE,TRUE,America/Chicago,3,55803,1840032021
Columbus,Columbus,MN,Minnesota,27003,Anoka,27003,Anoka,45.2685,-93.081,4065,34,polygon,FALSE,TRUE,America/Chicago,3,55025,1840006713
Kerkhoven,Kerkhoven,MN,Minnesota,27151,Swift,27151,Swift,45.1924,-95.3201,721,334,polygon,FALSE,TRUE,America/Chicago,3,56252,1840007805
Winona,Winona,MN,Minnesota,27169,Winona,27169,Winona,44.0509,-91.6689,29973,550,polygon,FALSE,TRUE,America/Chicago,3,55987,1840010034
Fridley,Fridley,MN,Minnesota,27003,Anoka,27003,Anoka,45.0841,-93.2595,27853,1057,polygon,FALSE,TRUE,America/Chicago,3,55421 55432,1840007798
Hackensack,Hackensack,MN,Minnesota,27021,Cass,27021,Cass,46.9269,-94.5159,309,117,polygon,FALSE,TRUE,America/Chicago,3,56452,1840006626
Hutchinson,Hutchinson,MN,Minnesota,27085,McLeod,27085,McLeod,44.8856,-94.3768,13773,632,polygon,FALSE,TRUE,America/Chicago,3,55350,1840006756
Palisade,Palisade,MN,Minnesota,27001,Aitkin,27001,Aitkin,46.7127,-93.4889,166,91,polygon,FALSE,TRUE,America/Chicago,3,56469,1840008842
Soudan,Soudan,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.813,-92.2356,405,229,polygon,FALSE,FALSE,America/Chicago,3,55782,1840025244
Dunnell,Dunnell,MN,Minnesota,27091,Martin,27091,Martin,43.5604,-94.7751,150,378,polygon,FALSE,TRUE,America/Chicago,3,56127,1840007949
Granite Falls,Granite Falls,MN,Minnesota,27173,Yellow Medicine,27173|27023,Yellow Medicine|Chippewa,44.8107,-95.5374,2681,300,polygon,FALSE,TRUE,America/Chicago,3,56241,1840007851
Marshall,Marshall,MN,Minnesota,27083,Lyon,27083,Lyon,44.4488,-95.7897,13494,518,polygon,FALSE,TRUE,America/Chicago,3,56258,1840007879
Owatonna,Owatonna,MN,Minnesota,27147,Steele,27147,Steele,44.0914,-93.2304,25587,685,polygon,FALSE,TRUE,America/Chicago,3,55060,1840008983
Nashwauk,Nashwauk,MN,Minnesota,27061,Itasca,27061,Itasca,47.3805,-93.1666,950,24,polygon,FALSE,TRUE,America/Chicago,3,55769 55775,1840007716
Halstad,Halstad,MN,Minnesota,27107,Norman,27107,Norman,47.351,-96.8249,570,725,polygon,FALSE,TRUE,America/Chicago,3,56548,1840006619
Osakis,Osakis,MN,Minnesota,27041,Douglas,27041|27153,Douglas|Todd,45.8649,-95.1524,1705,340,polygon,FALSE,TRUE,America/Chicago,3,56360,1840008871
Prinsburg,Prinsburg,MN,Minnesota,27067,Kandiyohi,27067,Kandiyohi,44.9349,-95.187,496,189,polygon,FALSE,TRUE,America/Chicago,3,56284 56281,1840008909
New Ulm,New Ulm,MN,Minnesota,27015,Brown,27015,Brown,44.3119,-94.468,13085,511,polygon,FALSE,TRUE,America/Chicago,3,56073,1840007894
Grey Eagle,Grey Eagle,MN,Minnesota,27153,Todd,27153,Todd,45.8245,-94.7491,331,358,polygon,FALSE,TRUE,America/Chicago,3,56336,1840006667
Cedar Mills,Cedar Mills,MN,Minnesota,27093,Meeker,27093,Meeker,44.9431,-94.5197,44,52,polygon,FALSE,TRUE,America/Chicago,3,55350,1840006734
Northrop,Northrop,MN,Minnesota,27091,Martin,27091,Martin,43.7359,-94.4367,213,629,polygon,FALSE,TRUE,America/Chicago,3,56075 56031,1840007952
South Haven,South Haven,MN,Minnesota,27171,Wright,27171,Wright,45.2928,-94.2174,188,114,polygon,FALSE,TRUE,America/Chicago,3,55382,1840008898
Mora,Mora,MN,Minnesota,27065,Kanabec,27065,Kanabec,45.8766,-93.2916,3566,261,polygon,FALSE,TRUE,America/Chicago,3,55051,1840007765
Crystal,Crystal,MN,Minnesota,27053,Hennepin,27053,Hennepin,45.0377,-93.3599,23165,1545,polygon,FALSE,TRUE,America/Chicago,3,55422 55427 55429 55428,1840006745
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,27053,Hennepin,45.0224,-93.4615,78395,925,polygon,FALSE,TRUE,America/Chicago,3,55442 55441 55447 55446,1840008929
Cosmos,Cosmos,MN,Minnesota,27093,Meeker,27093,Meeker,44.9354,-94.6949,456,158,polygon,FALSE,TRUE,America/Chicago,3,56228,1840006731
Little Rock,Little Rock,MN,Minnesota,27007,Beltrami,27007,Beltrami,47.8667,-95.106,1095,58,polygon,FALSE,FALSE,America/Chicago,3,56671,1840032019
Roseville,Roseville,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.0155,-93.1544,36314,1078,polygon,FALSE,TRUE,America/Chicago,3,55113,1840008939
Brownsdale,Brownsdale,MN,Minnesota,27099,Mower,27099,Mower,43.7401,-92.8679,686,563,polygon,FALSE,TRUE,America/Chicago,3,55918,1840004169
Norcross,Norcross,MN,Minnesota,27051,Grant,27051,Grant,45.8687,-96.1964,69,17,polygon,FALSE,TRUE,America/Chicago,3,56274,1840007767
Prior Lake,Prior Lake,MN,Minnesota,27139,Scott,27139,Scott,44.7251,-93.4409,26401,640,polygon,FALSE,TRUE,America/Chicago,3,55372 55379,1840008956
Gem Lake,Gem Lake,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.0579,-93.0405,476,175,polygon,FALSE,TRUE,America/Chicago,3,55110,1840007839
Battle Lake,Battle Lake,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.2845,-95.7191,918,255,polygon,FALSE,TRUE,America/Chicago,3,56515,1840006652
Hillman,Hillman,MN,Minnesota,27097,Morrison,27097,Morrison,46.0063,-93.8887,37,22,polygon,FALSE,TRUE,America/Chicago,3,56338,1840006672
Jenkins,Jenkins,MN,Minnesota,27035,Crow Wing,27035,Crow Wing,46.6527,-94.3299,458,39,polygon,FALSE,TRUE,America/Chicago,3,56472 56474 56456,1840007742
New Richland,New Richland,MN,Minnesota,27161,Waseca,27161,Waseca,43.8938,-93.4939,1187,770,polygon,FALSE,TRUE,America/Chicago,3,56072,1840007914
Wahkon,Wahkon,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,46.1206,-93.5223,213,86,polygon,FALSE,TRUE,America/Chicago,3,56386,1840009984
Welcome,Welcome,MN,Minnesota,27091,Martin,27091,Martin,43.6662,-94.6071,655,173,polygon,FALSE,TRUE,America/Chicago,3,56181,1840010047
Winger,Winger,MN,Minnesota,27119,Polk,27119,Polk,47.5376,-95.9864,223,190,polygon,FALSE,TRUE,America/Chicago,3,56592,1840009962
Ponemah,Ponemah,MN,Minnesota,27007,Beltrami,27007,Beltrami,48.0348,-94.8983,673,23,polygon,FALSE,FALSE,America/Chicago,3,56666,1840003993
Deer Creek,Deer Creek,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.3909,-95.3218,319,30,polygon,FALSE,TRUE,America/Chicago,3,56527,1840006655
Le Center,Le Center,MN,Minnesota,27079,Le Sueur,27079,Le Sueur,44.3866,-93.7311,2473,569,polygon,FALSE,TRUE,America/Chicago,3,56057,1840007886
Center City,Center City,MN,Minnesota,27025,Chisago,27025,Chisago,45.3941,-92.8141,650,430,polygon,FALSE,TRUE,America/Chicago,3,55012,1840000268
Dalton,Dalton,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.1739,-95.9156,249,406,polygon,FALSE,TRUE,America/Chicago,3,56324,1840006651
Brook Park,Brook Park,MN,Minnesota,27115,Pine,27115,Pine,45.9484,-93.0728,135,52,polygon,FALSE,TRUE,America/Chicago,3,55007,1840004005
Montevideo,Montevideo,MN,Minnesota,27023,Chippewa,27023,Chippewa,44.9505,-95.7154,5090,423,polygon,FALSE,TRUE,America/Chicago,3,56265,1840007837
Appleton,Appleton,MN,Minnesota,27151,Swift,27151,Swift,45.1997,-96.0225,1342,276,polygon,FALSE,TRUE,America/Chicago,3,56208,1840006726
Edgerton,Edgerton,MN,Minnesota,27117,Pipestone,27117,Pipestone,43.8752,-96.1303,1117,368,polygon,FALSE,TRUE,America/Chicago,3,56128,1840007906
Cook,Cook,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.8414,-92.6888,572,85,polygon,FALSE,TRUE,America/Chicago,3,55723,1840006589
Henriette,Henriette,MN,Minnesota,27115,Pine,27115,Pine,45.8713,-93.1197,69,94,polygon,FALSE,TRUE,America/Chicago,3,55036,1840006661
Blomkest,Blomkest,MN,Minnesota,27067,Kandiyohi,27067,Kandiyohi,44.9428,-95.0235,158,59,polygon,FALSE,TRUE,America/Chicago,3,56216,1840006723
De Graff,De Graff,MN,Minnesota,27151,Swift,27151,Swift,45.2599,-95.4683,125,57,polygon,FALSE,TRUE,America/Chicago,3,56271,1840006729
Elmdale,Elmdale,MN,Minnesota,27097,Morrison,27097,Morrison,45.834,-94.4942,118,13,polygon,FALSE,TRUE,America/Chicago,3,56314,1840007755
Plummer,Plummer,MN,Minnesota,27125,Red Lake,27125,Red Lake,47.9152,-96.0416,290,41,polygon,FALSE,TRUE,America/Chicago,3,56748,1840008828
Bock,Bock,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,45.7844,-93.5528,104,239,polygon,FALSE,TRUE,America/Chicago,3,56353 56313,1840006674
Lake Henry,Lake Henry,MN,Minnesota,27145,Stearns,27145,Stearns,45.4619,-94.7965,108,210,polygon,FALSE,TRUE,America/Chicago,3,56362,1840007785
Chisholm,Chisholm,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.4877,-92.8788,4566,423,polygon,FALSE,TRUE,America/Chicago,3,55719,1840006588
Clarkfield,Clarkfield,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.7907,-95.8079,803,288,polygon,FALSE,TRUE,America/Chicago,3,56223,1840006762
Emmons,Emmons,MN,Minnesota,27047,Freeborn,27047,Freeborn,43.5068,-93.4851,380,178,polygon,FALSE,TRUE,America/Chicago,3,56029,1840007929
Rollingstone,Rollingstone,MN,Minnesota,27169,Winona,27169,Winona,44.0993,-91.8187,665,589,polygon,FALSE,TRUE,America/Chicago,3,55969,1840008990
Walnut Grove,Walnut Grove,MN,Minnesota,27127,Redwood,27127,Redwood,44.225,-95.4692,814,288,polygon,FALSE,TRUE,America/Chicago,3,56180,1840010017
Rushford Village,Rushford Village,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.8033,-91.7915,811,9,polygon,FALSE,TRUE,America/Chicago,3,55962 55971,1840009015
Ormsby,Ormsby,MN,Minnesota,27091,Martin,27091|27165,Martin|Watonwan,43.8503,-94.6986,125,136,polygon,FALSE,TRUE,America/Chicago,3,56162,1840008993
Westbrook,Westbrook,MN,Minnesota,27033,Cottonwood,27033,Cottonwood,44.0422,-95.4376,709,413,polygon,FALSE,TRUE,America/Chicago,3,56183,1840010031
Erhard,Erhard,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.4836,-96.0965,148,103,polygon,FALSE,TRUE,America/Chicago,3,56534,1840007746
Northome,Northome,MN,Minnesota,27071,Koochiching,27071,Koochiching,47.8748,-94.2675,192,50,polygon,FALSE,TRUE,America/Chicago,3,56661,1840007682
Solway,Solway,MN,Minnesota,27007,Beltrami,27007,Beltrami,47.5211,-95.1303,95,35,polygon,FALSE,TRUE,America/Chicago,3,56678,1840008822
Easton,Easton,MN,Minnesota,27043,Faribault,27043,Faribault,43.7661,-93.9,187,76,polygon,FALSE,TRUE,America/Chicago,3,56025,1840007944
Benson,Benson,MN,Minnesota,27151,Swift,27151,Swift,45.3152,-95.6061,3043,377,polygon,FALSE,TRUE,America/Chicago,3,56215,1840006727
Frazee,Frazee,MN,Minnesota,27005,Becker,27005,Becker,46.7282,-95.7026,1391,486,polygon,FALSE,TRUE,America/Chicago,3,56544,1840007725
Franklin,Franklin,MN,Minnesota,27129,Renville,27129,Renville,44.531,-94.8853,471,169,polygon,FALSE,TRUE,America/Chicago,3,55333,1840007861
St. Louis Park,St. Louis Park,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9488,-93.3649,49029,1782,polygon,FALSE,TRUE,America/Chicago,3,55426 55416,1840008935
Stockton,Stockton,MN,Minnesota,27169,Winona,27169,Winona,44.0271,-91.7697,731,166,polygon,FALSE,TRUE,America/Chicago,3,55987 55988,1840008989
Taunton,Taunton,MN,Minnesota,27083,Lyon,27083,Lyon,44.5942,-96.063,135,51,polygon,FALSE,TRUE,America/Chicago,3,56291,1840008967
Dennison,Dennison,MN,Minnesota,27049,Goodhue,27049|27131,Goodhue|Rice,44.4088,-93.0303,210,64,polygon,FALSE,TRUE,America/Chicago,3,55018,1840006780
Mantorville,Mantorville,MN,Minnesota,27039,Dodge,27039,Dodge,44.0656,-92.7537,1216,335,polygon,FALSE,TRUE,America/Chicago,3,55955,1840008984
Russell,Russell,MN,Minnesota,27083,Lyon,27083,Lyon,44.3199,-95.9474,338,142,polygon,FALSE,TRUE,America/Chicago,3,56169,1840008968
Nerstrand,Nerstrand,MN,Minnesota,27131,Rice,27131,Rice,44.3429,-93.0638,293,79,polygon,FALSE,TRUE,America/Chicago,3,55053,1840007890
Wabasso,Wabasso,MN,Minnesota,27127,Redwood,27127,Redwood,44.4025,-95.2554,665,301,polygon,FALSE,TRUE,America/Chicago,3,56293,1840010016
Wanda,Wanda,MN,Minnesota,27127,Redwood,27127,Redwood,44.3148,-95.2131,81,120,polygon,FALSE,TRUE,America/Chicago,3,56294,1840010018
Lino Lakes,Lino Lakes,MN,Minnesota,27003,Anoka,27003,Anoka,45.1679,-93.083,21407,292,polygon,FALSE,TRUE,America/Chicago,3,55014 55038,1840008902
Millville,Millville,MN,Minnesota,27157,Wabasha,27157,Wabasha,44.2447,-92.296,179,461,polygon,FALSE,TRUE,America/Chicago,3,55957,1840007900
Richville,Richville,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.506,-95.6263,96,37,polygon,FALSE,TRUE,America/Chicago,3,56576,1840008853
Searles,Searles,MN,Minnesota,27015,Brown,27015,Brown,44.2307,-94.436,210,185,polygon,FALSE,FALSE,America/Chicago,3,56073 56084,1840025372
Red Lake,Red Lake,MN,Minnesota,27007,Beltrami,27007,Beltrami,47.8707,-95.0052,1760,140,polygon,FALSE,FALSE,America/Chicago,3,56671,1840003994
Kenneth,Kenneth,MN,Minnesota,27133,Rock,27133,Rock,43.7543,-96.0725,68,24,polygon,FALSE,TRUE,America/Chicago,3,56147,1840007925
Lowry,Lowry,MN,Minnesota,27121,Pope,27121,Pope,45.705,-95.519,295,248,polygon,FALSE,TRUE,America/Chicago,3,56349,1840008889
Esko,Esko,MN,Minnesota,27017,Carlton,27017,Carlton,46.71,-92.3721,1717,136,polygon,FALSE,FALSE,America/Chicago,3,55733,1840025266
Verndale,Verndale,MN,Minnesota,27159,Wadena,27159,Wadena,46.3971,-95.0112,572,225,polygon,FALSE,TRUE,America/Chicago,3,56481,1840009970
Trimont,Trimont,MN,Minnesota,27091,Martin,27091,Martin,43.7611,-94.7162,708,347,polygon,FALSE,TRUE,America/Chicago,3,56176,1840010045
Oslo,Oslo,MN,Minnesota,27089,Marshall,27089,Marshall,48.1947,-97.1318,323,384,polygon,FALSE,TRUE,America/Chicago,3,56744,1840008821
Sandstone,Sandstone,MN,Minnesota,27115,Pine,27115,Pine,46.1292,-92.8646,2631,192,polygon,FALSE,TRUE,America/Chicago,3,55072,1840008858
Kasson,Kasson,MN,Minnesota,27039,Dodge,27039,Dodge,44.0333,-92.7481,7589,819,polygon,FALSE,TRUE,America/Chicago,3,55944,1840007913
Springfield,Springfield,MN,Minnesota,27015,Brown,27015,Brown,44.2373,-94.9814,2022,430,polygon,FALSE,TRUE,America/Chicago,3,56087,1840008971
Elbow Lake,Elbow Lake,MN,Minnesota,27051,Grant,27051,Grant,45.9905,-95.9776,1151,333,polygon,FALSE,TRUE,America/Chicago,3,56531,1840007766
Bethel,Bethel,MN,Minnesota,27003,Anoka,27003,Anoka,45.4022,-93.2711,501,197,polygon,FALSE,TRUE,America/Chicago,3,55005,1840006718
Zimmerman,Zimmerman,MN,Minnesota,27141,Sherburne,27141,Sherburne,45.4416,-93.5981,8771,628,polygon,FALSE,TRUE,America/Chicago,3,55398,1840009993
Johnson,Johnson,MN,Minnesota,27011,Big Stone,27011,Big Stone,45.5723,-96.294,27,33,polygon,FALSE,TRUE,America/Chicago,3,56236 56221,1840007793
Wood Lake,Wood Lake,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.6513,-95.5358,409,209,polygon,FALSE,TRUE,America/Chicago,3,56297,1840010010
Hilltop,Hilltop,MN,Minnesota,27003,Anoka,27003,Anoka,45.0536,-93.2501,754,2441,polygon,FALSE,TRUE,America/Chicago,2,55421,1840006721
Littlefork,Littlefork,MN,Minnesota,27071,Koochiching,27071,Koochiching,48.3964,-93.5578,610,197,polygon,FALSE,TRUE,America/Chicago,3,56653,1840008815
St. Vincent,St. Vincent,MN,Minnesota,27069,Kittson,27069,Kittson,48.9693,-97.2264,59,22,polygon,FALSE,TRUE,America/Chicago,3,56728 56755,1840008811
Peterson,Peterson,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.7868,-91.8333,198,160,polygon,FALSE,TRUE,America/Chicago,3,55962,1840009012
Sturgeon Lake,Sturgeon Lake,MN,Minnesota,27115,Pine,27115,Pine,46.3863,-92.8241,414,42,polygon,FALSE,TRUE,America/Chicago,3,55783,1840008855
Silver Bay,Silver Bay,MN,Minnesota,27075,Lake,27075,Lake,47.294,-91.2779,1769,89,polygon,FALSE,TRUE,America/Chicago,3,55614,1840008824
Windom,Windom,MN,Minnesota,27033,Cottonwood,27033,Cottonwood,43.8736,-95.1201,4205,422,polygon,FALSE,TRUE,America/Chicago,3,56101,1840010032
Miltona,Miltona,MN,Minnesota,27041,Douglas,27041,Douglas,46.0462,-95.2931,401,233,polygon,FALSE,TRUE,America/Chicago,3,56354,1840007773
La Salle,La Salle,MN,Minnesota,27165,Watonwan,27165,Watonwan,44.0711,-94.5713,84,374,polygon,FALSE,TRUE,America/Chicago,3,56056,1840007923
St. Clair,St. Clair,MN,Minnesota,27013,Blue Earth,27013,Blue Earth,44.0838,-93.8601,833,482,polygon,FALSE,TRUE,America/Chicago,3,56001 56080,1840008979
Spring Grove,Spring Grove,MN,Minnesota,27055,Houston,27055,Houston,43.5607,-91.637,1283,496,polygon,FALSE,TRUE,America/Chicago,3,55974,1840009008
Chisago City,Chisago City,MN,Minnesota,27025,Chisago,27025,Chisago,45.3474,-92.9116,5109,157,polygon,FALSE,TRUE,America/Chicago,3,55013,1840000269
Hancock,Hancock,MN,Minnesota,27149,Stevens,27149,Stevens,45.4977,-95.795,732,313,polygon,FALSE,TRUE,America/Chicago,3,56244,1840006689
Swanville,Swanville,MN,Minnesota,27097,Morrison,27097|27153,Morrison|Todd,45.9168,-94.6383,331,261,polygon,FALSE,TRUE,America/Chicago,3,56382,1840008863
Revere,Revere,MN,Minnesota,27127,Redwood,27127,Redwood,44.2215,-95.3611,89,60,polygon,FALSE,TRUE,America/Chicago,3,56166,1840008962
Nashua,Nashua,MN,Minnesota,27167,Wilkin,27167,Wilkin,46.0377,-96.3059,67,7,polygon,FALSE,TRUE,America/Chicago,3,56565,1840007750
Winsted,Winsted,MN,Minnesota,27085,McLeod,27085,McLeod,44.9573,-94.0499,2289,467,polygon,FALSE,TRUE,America/Chicago,3,55395,1840010006
Pillager,Pillager,MN,Minnesota,27021,Cass,27021,Cass,46.3295,-94.4796,468,212,polygon,FALSE,TRUE,America/Chicago,3,56473,1840008836
Myrtle,Myrtle,MN,Minnesota,27047,Freeborn,27047,Freeborn,43.5632,-93.163,46,183,polygon,FALSE,TRUE,America/Chicago,3,56036,1840007933
Kerrick,Kerrick,MN,Minnesota,27115,Pine,27115,Pine,46.3386,-92.5843,63,24,polygon,FALSE,TRUE,America/Chicago,3,55712 55756,1840007753
Jackson,Jackson,MN,Minnesota,27063,Jackson,27063,Jackson,43.6288,-94.9886,3093,262,polygon,FALSE,TRUE,America/Chicago,3,56143,1840007942
Minnesota Lake,Minnesota Lake,MN,Minnesota,27043,Faribault,27043,Faribault,43.8409,-93.8279,652,155,polygon,FALSE,TRUE,America/Chicago,3,56068,1840007947
Kent,Kent,MN,Minnesota,27167,Wilkin,27167,Wilkin,46.4377,-96.6834,77,154,polygon,FALSE,TRUE,America/Chicago,3,56553,1840007751
Nowthen,Nowthen,MN,Minnesota,27003,Anoka,27003,Anoka,45.3421,-93.4495,4699,53,polygon,FALSE,TRUE,America/Chicago,3,55303 55330,1840022338
Waite Park,Waite Park,MN,Minnesota,27145,Stearns,27145,Stearns,45.5313,-94.2528,7481,228,polygon,FALSE,TRUE,America/Chicago,3,56387 56301 56388 56399,1840009989
Otsego,Otsego,MN,Minnesota,27171,Wright,27171,Wright,45.266,-93.62,16755,218,polygon,FALSE,TRUE,America/Chicago,3,55301 55330 55362,1840008899
Orr,Orr,MN,Minnesota,27137,St. Louis,27137,St. Louis,48.0594,-92.8248,339,93,polygon,FALSE,TRUE,America/Chicago,3,55771,1840008817
Brooks,Brooks,MN,Minnesota,27125,Red Lake,27125,Red Lake,47.8165,-96.0036,139,46,polygon,FALSE,TRUE,America/Chicago,3,56715,1840003998
Excelsior,Excelsior,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9014,-93.5665,2307,1436,polygon,FALSE,TRUE,America/Chicago,3,55331,1840007823
Pine Point,Pine Point,MN,Minnesota,27005,Becker,27005,Becker,46.9889,-95.3883,371,39,polygon,FALSE,FALSE,America/Chicago,3,56575,1840004001
Strathcona,Strathcona,MN,Minnesota,27135,Roseau,27135,Roseau,48.5537,-96.167,42,32,polygon,FALSE,TRUE,America/Chicago,3,56759,1840008812
St. Hilaire,St. Hilaire,MN,Minnesota,27113,Pennington,27113,Pennington,48.0135,-96.2137,270,133,polygon,FALSE,TRUE,America/Chicago,3,56754,1840008826
Ottertail,Ottertail,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.4267,-95.5638,617,55,polygon,FALSE,TRUE,America/Chicago,3,56571,1840008849
North St. Paul,North St. Paul,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.0137,-92.9995,12444,1680,polygon,FALSE,TRUE,America/Chicago,3,55109,1840007843
Beaver Creek,Beaver Creek,MN,Minnesota,27133,Rock,27133,Rock,43.6124,-96.3624,285,208,polygon,FALSE,TRUE,America/Chicago,3,56116,1840006817
Cottage Grove,Cottage Grove,MN,Minnesota,27163,Washington,27163,Washington,44.8161,-92.9274,36793,422,polygon,FALSE,TRUE,America/Chicago,3,55016 55033,1840006735
